TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Urah	chr7	140414681	140415181	False	False
Scgb1c1	chr7	140425210	140425710	False	False
Cimap1a	chr7	140427486	140427986	False	False
Gm45785	chr7	140435994	140436494	False	False
Ric8a	chr7	140436620	140437120	True	True
Bet1l	chr7	140436772	140437272	False	False
Psmd13	chr7	140461631	140462131	True	True
Sirt3	chr7	140461972	140462472	True	True
Cox8b	chr7	140480109	140480609	False	False
Nlrp6	chr7	140500565	140501065	False	False
Pgghg	chr7	140521234	140521734	False	False
Ifitm5	chr7	140529954	140530454	False	False
Gm45717	chr7	140535600	140536100	False	False
Ifitm2	chr7	140535650	140536150	False	False
Ifitm1	chr7	140546884	140547384	False	False
Ifitm3	chr7	140590433	140590933	False	False
Ifitm6	chr7	140597587	140598087	False	False
B4galnt4	chr7	140640767	140641267	False	False
Pkp3	chr7	140657881	140658381	False	True
Sigirr	chr7	140680235	140680735	False	False
Ano9	chr7	140697469	140697969	False	False
Ptdss2	chr7	140702045	140702545	True	True
Rnh1	chr7	140752520	140753020	False	True
Hras	chr7	140773623	140774123	False	False
Lrrc56	chr7	140773820	140774320	False	False
Lmntd2	chr7	140793740	140794240	False	False
Rassf7	chr7	140795523	140796023	False	False
Phrf1	chr7	140834577	140835077	False	True
Irf7	chr7	140846084	140846584	False	False
Cdhr5	chr7	140856449	140856949	False	False
Sct	chr7	140858796	140859296	False	False
Drd4	chr7	140871669	140872169	False	False
Deaf1	chr7	140907335	140907835	True	True
Tmem80	chr7	140907551	140908051	True	False
Eps8l2	chr7	140918543	140919043	False	False
Taldo1	chr7	140971862	140972362	False	False
Gatd1	chr7	140993799	140994299	True	True
Cend1	chr7	141009154	141009654	False	False
Slc25a22	chr7	141017555	141018055	False	False
Pidd1	chr7	141023688	141024188	False	False
Rplp2	chr7	141027033	141027533	True	True
Pnpla2	chr7	141034882	141035382	False	False
Cracr2b	chr7	141040757	141041257	False	False
Cd151	chr7	141047056	141047556	False	False
Polr2l	chr7	141054795	141055295	False	True
Tspan4	chr7	141054903	141055403	False	True
Chid1	chr7	141119479	141119979	True	True
Ap2a2	chr7	141141836	141142336	True	False
Muc6	chr7	141241391	141241891	False	False
Muc2	chr7	141276333	141276833	False	False
Muc5ac	chr7	141342459	141342959	False	False
Muc5b	chr7	141392557	141393057	False	False
Tollip	chr7	141471994	141472494	True	True
Brsk2	chr7	141503238	141503738	False	False
Mob2	chr7	141614552	141615052	False	False
Dusp8	chr7	141648759	141649259	False	False
Gm45618	chr7	141674216	141674716	False	False
Gm39115	chr7	141689521	141690021	False	False
Gm45337	chr7	141698094	141698594	False	False
Gm29735	chr7	141710600	141711100	False	False
Gm4553	chr7	141719226	141719726	False	False
Krtap5-2	chr7	141729492	141729992	False	False
Gm10153	chr7	141743876	141744376	False	False
Krtap5-3	chr7	141754851	141755351	False	False
Gm7579	chr7	141765346	141765846	False	False
Krtap5-5	chr7	141783458	141783958	False	False
Gm40460	chr7	141794565	141795065	False	False
Gm4559	chr7	141827850	141828350	False	False
Krtap5-1	chr7	141850605	141851105	False	False
Krtap5-4	chr7	141857036	141857536	False	False
Ifitm10	chr7	141925928	141926428	False	False
Gm49369	chr7	141936154	141936654	False	False
Ctsd	chr7	141941525	141942025	False	False
Syt8	chr7	141988464	141988964	False	False
Tnni2	chr7	141995295	141995795	False	False
Lsp1	chr7	142014296	142014796	False	True
Tnnt3	chr7	142052323	142052823	False	False
Prr33	chr7	142060258	142060758	False	False
Mrpl23	chr7	142086173	142086673	False	True
Igf2	chr7	142220303	142220803	False	False
Gm49394	chr7	142223429	142223929	False	False
Ins2	chr7	142296868	142297368	False	False
Th	chr7	142484615	142485115	False	False
Ascl2	chr7	142522751	142523251	False	False
Tspan32	chr7	142558533	142559033	False	False
Cd81	chr7	142606226	142606726	False	False
Tssc4	chr7	142622736	142623236	True	True
Trpm5	chr7	142648129	142648629	False	False
Kcnq1	chr7	142660741	142661241	False	False
Cdkn1c	chr7	143014537	143015037	False	False
Slc22a18	chr7	143027223	143027723	False	True
Phlda2	chr7	143056028	143056528	False	False
Nap1l4	chr7	143102593	143103093	True	True
Cars1	chr7	143153518	143154018	True	True
Tnfrsf26	chr7	143182209	143182709	False	False
Tnfrsf22	chr7	143203148	143203648	False	False
Tnfrsf23	chr7	143239359	143239859	False	False
Osbpl5	chr7	143295450	143295950	False	False
Mrgprg	chr7	143320480	143320980	False	False
Mrgpre	chr7	143337987	143338487	False	False
Nadsyn1	chr7	143376328	143376828	True	False
Dhcr7	chr7	143383113	143383613	False	False
Acte1	chr7	143420358	143420858	False	False
Shank2	chr7	143555415	143555915	False	False
Cttn	chr7	144024496	144024996	False	True
Ppfia1	chr7	144107216	144107716	False	False
Fadd	chr7	144135950	144136450	True	True
Ano1	chr7	144292053	144292553	False	False
Fgf3	chr7	144392082	144392582	False	False
Fgf4	chr7	144400854	144401354	False	False
Fgf15	chr7	144450018	144450518	False	False
LTO1	chr7	144468587	144469087	True	True
Ccnd1	chr7	144493356	144493856	False	False
Smim38	chr7	144761567	144762067	False	False
Tpcn2	chr7	144837418	144837918	False	False
Mrgprf	chr7	144854386	144854886	False	False
Mrgprd	chr7	144868322	144868822	False	False
Insr	chr8	3329367	3329867	False	False
Arhgef18	chr8	3403187	3403687	False	True
Pex11g	chr8	3517430	3517930	False	True
Saxo5	chr8	3520612	3521112	False	False
Zfp358	chr8	3542888	3543388	False	False
Mcoln1	chr8	3550207	3550707	False	True
Pnpla6	chr8	3565134	3565634	True	True
Rps23rg1	chr8	3629480	3629980	False	False
Camsap3	chr8	3637043	3637543	False	False
Xab2	chr8	3671055	3671555	True	True
Pet100	chr8	3671347	3671847	False	True
Pcp2	chr8	3675295	3675795	False	False
Stxbp2	chr8	3680705	3681205	False	True
Retn	chr8	3705520	3706020	False	False
Mcemp1	chr8	3715504	3716004	False	False
Fcor	chr8	3722112	3722612	False	False
Trappc5	chr8	3726049	3726549	False	True
Fcer2a	chr8	3743925	3744425	False	True
Clec4g	chr8	3767303	3767803	False	False
Cd209a	chr8	3798734	3799234	False	False
Cd209e	chr8	3904059	3904559	False	False
Cd209d	chr8	3928305	3928805	False	False
Cd209b	chr8	3976594	3977094	False	False
Cd209c	chr8	4004496	4004996	False	False
Cd209f	chr8	4155585	4156085	False	False
Cd209g	chr8	4183848	4184348	False	False
Evi5l	chr8	4216324	4216824	False	False
Prr36	chr8	4267062	4267562	False	False
Lrrc8e	chr8	4276577	4277077	False	False
Map2k7	chr8	4288490	4288990	True	True
Gm49320	chr8	4288615	4289115	False	False
Tgfbr3l	chr8	4297964	4298464	False	True
Snapc2	chr8	4302830	4303330	False	True
Ctxn1	chr8	4309024	4309524	False	False
Timm44	chr8	4325663	4326163	True	False
Ccl25	chr8	4374960	4375460	False	False
Elavl1	chr8	4375163	4375663	False	True
Cers4	chr8	4542949	4543449	False	False
Zfp958	chr8	4662917	4663417	False	False
Shcbp1	chr8	4829304	4829804	False	True
Slc10a2	chr8	5155101	5155601	False	False
Efnb2	chr8	8710992	8711492	False	False
Arglu1	chr8	8740271	8740771	False	True
Nalf1	chr8	9820911	9821411	False	False
Lig4	chr8	10026049	10026549	False	True
Abhd13	chr8	10027457	10027957	False	True
Tnfsf13b	chr8	10056383	10056883	False	True
Myo16	chr8	10203718	10204218	False	True
Irs2	chr8	11058208	11058708	False	False
Col4a2	chr8	11362555	11363055	False	False
Col4a1	chr8	11362576	11363076	False	False
Rab20	chr8	11528460	11528960	False	False
Naxd	chr8	11547317	11547817	False	True
Cars2	chr8	11600533	11601033	False	False
Ing1	chr8	11605321	11605821	False	True
Ankrd10	chr8	11685507	11686007	False	False
Spaca7b	chr8	11750813	11751313	False	False
Arhgef7	chr8	11777855	11778355	False	True
Tex29	chr8	11890224	11890724	False	False
Sox1	chr8	12445045	12445545	False	False
Spaca7	chr8	12622779	12623279	False	False
Tubgcp3	chr8	12721998	12722498	False	True
Atp11a	chr8	12806764	12807264	False	False
Mcf2l	chr8	12923577	12924077	False	False
F7	chr8	13075784	13076284	False	False
F10	chr8	13087058	13087558	False	False
Proz	chr8	13110715	13111215	False	False
Pcid2	chr8	13155209	13155709	True	True
Cul4a	chr8	13155371	13155871	True	True
Lamp1	chr8	13208911	13209411	True	True
Grtp1	chr8	13250337	13250837	False	False
Adprhl1	chr8	13303912	13304412	False	False
Dcun1d2	chr8	13337881	13338381	False	True
Tmco3	chr8	13337961	13338461	True	False
Tfdp1	chr8	13388501	13389001	False	False
Atp4b	chr8	13446575	13447075	False	False
Grk1	chr8	13454831	13455331	False	False
Tmem255b	chr8	13484939	13485439	False	False
Gas6	chr8	13544240	13544740	False	False
1700029H14Rik	chr8	13612211	13612711	False	False
Rasa3	chr8	13727353	13727853	False	True
Cfap97d2	chr8	13755717	13756217	False	False
Cdc16	chr8	13807426	13807926	True	True
Upf3a	chr8	13835365	13835865	False	True
Semp2l2a	chr8	13888139	13888639	False	False
Champ1	chr8	13919391	13919891	True	True
Coprs	chr8	13940018	13940518	False	False
Fbxo25	chr8	13957553	13958053	False	True
Tdrp	chr8	14024527	14025027	False	False
Erich1	chr8	14140051	14140551	False	False
Dlgap2	chr8	14145625	14146125	False	False
Cln8	chr8	14937861	14938361	False	False
Arhgef10	chr8	14995051	14995551	False	False
Kbtbd11	chr8	15060775	15061275	False	False
BB014433	chr8	15095819	15096319	False	False
Myom2	chr8	15107403	15107903	False	False
Csmd1	chr8	17585047	17585547	False	False
Mcph1	chr8	18682358	18682858	False	True
Angpt2	chr8	18791328	18791828	False	False
Agpat5	chr8	18896043	18896543	False	True
Xkr5	chr8	19000741	19001241	False	False
Defb40	chr8	19028022	19028522	False	False
Defb37	chr8	19040821	19041321	False	False
Defb38	chr8	19076332	19076832	False	False
Defb39	chr8	19114576	19115076	False	False
Defb12	chr8	19164616	19165116	False	False
Defb34	chr8	19173518	19174018	False	False
Spag11b	chr8	19190525	19191025	False	False
Gm45826	chr8	19190544	19191044	False	False
Spag11a	chr8	19207652	19208152	False	False
Defb14	chr8	19244123	19244623	False	False
Defb4	chr8	19248472	19248972	False	False
Defb6	chr8	19275244	19275744	False	False
Defb46	chr8	19289682	19290182	False	False
Defb5	chr8	19297346	19297846	False	False
Defb3	chr8	19343126	19343626	False	False
Defb8	chr8	19497372	19497872	False	False
Defb7	chr8	19544863	19545363	False	False
Potefam3e	chr8	19779342	19779842	False	False
Potefam3a	chr8	20077820	20078320	False	False
Potefam3f	chr8	20478743	20479243	False	False
Potefam3b	chr8	21154685	21155185	False	False
Defb33	chr8	21382435	21382935	False	False
Gm15056	chr8	21392393	21392893	False	False
Gm6040	chr8	21411837	21412337	False	False
AY761185	chr8	21434476	21434976	False	False
Defa21	chr8	21515311	21515811	False	False
Defa23	chr8	21544813	21545313	False	False
Defa35	chr8	21554804	21555304	False	False
Defa25	chr8	21574208	21574708	False	False
Defa38	chr8	21585816	21586316	False	False
Defa30	chr8	21624408	21624908	False	False
Defa22	chr8	21652043	21652543	False	False
Defa31	chr8	21681380	21681880	False	False
Defa41	chr8	21691327	21691827	False	False
Defa40	chr8	21739520	21740020	False	False
Defa3	chr8	21777175	21777675	False	False
Defa5	chr8	21787205	21787705	False	False
Defa27	chr8	21805312	21805812	False	False
Defa29	chr8	21816786	21817286	False	False
Defa2	chr8	21868281	21868781	False	False
Defa33	chr8	21881577	21882077	False	False
Defa36	chr8	21917177	21917677	False	False
Defa42	chr8	21946326	21946826	False	False
Defa20	chr8	21999024	21999524	False	False
Defa32	chr8	22018798	22019298	False	False
Defa37	chr8	22055152	22055652	False	False
Defa28	chr8	22072772	22073272	False	False
Defa43	chr8	22084274	22084774	False	False
Defa26	chr8	22107949	22108449	False	False
Defa17	chr8	22145546	22146046	False	False
Defa34	chr8	22155563	22156063	False	False
Defa39	chr8	22193411	22193911	False	False
Defa24	chr8	22224260	22224760	False	False
Defb1	chr8	22266365	22266865	False	False
Defb50	chr8	22313305	22313805	False	False
Defb2	chr8	22329692	22330192	False	False
Defb10	chr8	22348667	22349167	False	False
Defb9	chr8	22375187	22375687	False	False
Defb11	chr8	22396178	22396678	False	False
Defb15	chr8	22422476	22422976	False	False
Defb35	chr8	22428118	22428618	False	False
Defb13	chr8	22436528	22437028	False	False
Fam90a1a	chr8	22448480	22448980	False	False
Ccdc70	chr8	22459541	22460041	False	False
Atp7b	chr8	22550071	22550571	False	False
Alg11	chr8	22550487	22550987	False	True
Nek5	chr8	22614819	22615319	False	False
Nek3	chr8	22656201	22656701	False	True
Ckap2	chr8	22675585	22676085	False	True
Vps36	chr8	22682575	22683075	True	True
Thsd1	chr8	22717079	22717579	False	False
Tpte	chr8	22773207	22773707	False	False
Slc25a15	chr8	22888363	22888863	False	True
Mrps31	chr8	22901127	22901627	True	True
Slc20a2	chr8	22966554	22967054	False	True
Smim19	chr8	22966648	22967148	False	True
Vdac3	chr8	23083524	23084024	False	True
Dkk4	chr8	23113809	23114309	False	False
Polb	chr8	23143184	23143684	False	True
Ikbkb	chr8	23196344	23196844	True	True
Plat	chr8	23247513	23248013	False	False
Ap3m2	chr8	23295388	23295888	False	False
Kat6a	chr8	23349301	23349801	False	True
Ank1	chr8	23464648	23465148	False	True
Nkx6-3	chr8	23643035	23643535	False	False
Gpat4	chr8	23698112	23698612	False	True
Gins4	chr8	23727425	23727925	False	False
Golga7	chr8	23746840	23747340	True	False
Sfrp1	chr8	23901268	23901768	False	False
Zmat4	chr8	24159424	24159924	False	False
Tcim	chr8	24928750	24929250	False	False
Ido2	chr8	25066099	25066599	False	False
Ido1	chr8	25086775	25087275	False	False
Adam18	chr8	25118020	25118520	False	False
Adam3	chr8	25215618	25216118	False	False
Adam5	chr8	25313832	25314332	False	False
Adam32	chr8	25438570	25439070	False	False
Adam9	chr8	25506693	25507193	False	False
Tm2d2	chr8	25506977	25507477	True	True
Htra4	chr8	25528728	25529228	False	False
Plekha2	chr8	25592142	25592642	False	False
Tacc1	chr8	25746335	25746835	False	True
Fgfr1	chr8	26008525	26009025	False	False
Letm2	chr8	26087279	26087779	False	False
Nsd3	chr8	26092050	26092550	False	False
Plpp5	chr8	26209814	26210314	False	False
Ddhd2	chr8	26244058	26244558	True	True
Bag4	chr8	26275065	26275565	True	True
Lsm1	chr8	26275066	26275566	True	False
Star	chr8	26298252	26298752	False	False
Ash2l	chr8	26337472	26337972	False	True
Kcnu1	chr8	26401458	26401958	False	False
Hgsnat	chr8	26466531	26467031	True	False
Pomk	chr8	26483911	26484411	False	False
Fnta	chr8	26505428	26505928	True	True
Hook3	chr8	26609002	26609502	False	True
Rnf170	chr8	26609153	26609653	True	True
Gm45692	chr8	26609312	26609812	False	False
Thap1	chr8	26647919	26648419	False	True
Zfp703	chr8	27467132	27467632	False	False
Erlin2	chr8	27513577	27514077	True	True
Plpbp	chr8	27532333	27532833	False	True
Adgra2	chr8	27575361	27575861	False	False
Brf2	chr8	27618458	27618958	False	True
Rab11fip1	chr8	27664424	27664924	False	True
Got1l1	chr8	27713606	27714106	False	False
Adrb3	chr8	27740394	27740894	False	False
Eif4ebp1	chr8	27750107	27750607	False	False
Chrnb3	chr8	27858489	27858989	False	False
Chrna6	chr8	27903722	27904222	False	True
Gm45861	chr8	27936878	27937378	False	False
Poteg	chr8	27937448	27937948	False	False
Unc5d	chr8	29709414	29709914	False	False
Dusp26	chr8	31579249	31579749	False	False
Rnf122	chr8	31601598	31602098	False	False
Tti2	chr8	31640105	31640605	False	True
Mak16	chr8	31658542	31659042	False	True
Fut10	chr8	31691047	31691547	False	False
Wrn	chr8	33875250	33875750	False	False
Purg	chr8	33876103	33876603	False	True
Tex15	chr8	34007102	34007602	False	False
Ppp2cb	chr8	34089403	34089903	False	True
Ubxn8	chr8	34131745	34132245	False	True
Gsr	chr8	34143016	34143516	False	False
Gtf2e2	chr8	34221611	34222111	True	False
Smim18	chr8	34237548	34238048	False	True
Rbpms	chr8	34419641	34420141	False	False
Dctn6	chr8	34575700	34576200	False	True
Erhrt-ps	chr8	34578641	34579141	False	False
Mboat4	chr8	34581934	34582434	False	False
Leprotl1	chr8	34613937	34614437	False	True
Saraf	chr8	34621480	34621980	False	True
Dusp4	chr8	35274201	35274701	False	False
Tnks	chr8	35432594	35433094	True	True
Ppp1r3b	chr8	35842645	35843145	False	False
Eri1	chr8	35962437	35962937	False	True
Mfhas1	chr8	36054702	36055202	False	False
Gm19410	chr8	36232694	36233194	False	False
Cldn23	chr8	36293463	36293963	False	True
Prag1	chr8	36561732	36562232	False	False
Lonrf1	chr8	36716420	36716920	False	False
Trmt9b	chr8	36924478	36924978	False	False
Dlc1	chr8	37419346	37419846	False	True
AI429214	chr8	37460508	37461008	False	False
Sgcz	chr8	39128412	39128912	False	False
Tusc3	chr8	39472749	39473249	False	False
Msr1	chr8	40095411	40095911	False	False
Micu3	chr8	40760249	40760749	False	False
Fgf20	chr8	40761122	40761622	False	False
Zdhhc2	chr8	40876612	40877112	False	False
Vps37a	chr8	40964574	40965074	True	True
Cnot7	chr8	40968638	40969138	True	True
Mtmr7	chr8	41087582	41088082	False	False
Adam24	chr8	41127868	41128368	False	False
Adam25	chr8	41204995	41205495	False	False
Adam20	chr8	41246060	41246560	False	False
Adam39	chr8	41275777	41276277	False	False
Slc7a2	chr8	41315199	41315699	False	False
Pdgfrl	chr8	41379020	41379520	False	False
Mtus1	chr8	41567454	41567954	False	True
Fgl1	chr8	41667943	41668443	False	False
Pcm1	chr8	41692560	41693060	False	True
Asah1	chr8	41827560	41828060	False	False
Frg1	chr8	41869861	41870361	False	True
Triml1	chr8	43594273	43594773	False	False
Triml2	chr8	43633328	43633828	False	False
Zfp42	chr8	43759767	43760267	False	False
Adam26b	chr8	43980893	43981393	False	False
Adam26a	chr8	44029494	44029994	False	False
Adam34l	chr8	44080063	44080563	False	False
Adam34	chr8	44162836	44163336	False	False
Fat1	chr8	45388234	45388734	False	False
Mtnr1a	chr8	45521924	45522424	False	False
F11	chr8	45714818	45715318	False	False
Klkb1	chr8	45747646	45748146	False	False
Gm45753	chr8	45761253	45761753	False	False
Cyp4v3	chr8	45786003	45786503	False	True
Fam149a	chr8	45811652	45812152	False	False
Tlr3	chr8	45863406	45863906	False	False
Sorbs2	chr8	45960595	45961095	False	False
Pdlim3	chr8	46338248	46338748	False	False
Ccdc110	chr8	46387406	46387906	False	False
Cfap96	chr8	46428227	46428727	False	False
Ufsp2	chr8	46428315	46428815	True	False
Lrp2bp	chr8	46452090	46452590	False	False
Ankrd37	chr8	46458494	46458994	False	True
Snx25	chr8	46604946	46605446	False	True
Cfap97	chr8	46616522	46617022	False	True
Slc25a4	chr8	46664071	46664571	False	True
Helt	chr8	46747458	46747958	False	False
Acsl1	chr8	46923824	46924324	False	False
Cenpu	chr8	47004813	47005313	False	True
Primpol	chr8	47069985	47070485	False	False
Casp3	chr8	47070076	47070576	False	False
Irf2	chr8	47192517	47193017	False	False
Enpp6	chr8	47439739	47440239	False	True
Stox2	chr8	47866622	47867122	False	False
Trappc11	chr8	47986252	47986752	True	True
Rwdd4a	chr8	47986449	47986949	True	False
Ing2	chr8	48126474	48126974	False	True
Cdkn2aip	chr8	48166717	48167217	False	True
Cldn24	chr8	48274928	48275428	False	False
Cldn22	chr8	48277267	48277767	False	False
Wwc2	chr8	48443336	48443836	False	True
Dctd	chr8	48562996	48563496	True	False
Tenm3	chr8	49127475	49127975	False	False
Aga	chr8	53964583	53965083	False	True
Neil3	chr8	54091463	54091963	False	True
Vegfc	chr8	54530391	54530891	False	False
Asb5	chr8	54982365	54982865	False	False
Spcs3	chr8	54982783	54983283	True	True
Spata4	chr8	55053566	55054066	False	True
Wdr17	chr8	55339935	55340435	False	True
Gpm6a	chr8	55407628	55408128	False	False
Adam29	chr8	56359733	56360233	False	False
Glra3	chr8	56393294	56393794	False	False
Hpgd	chr8	56747370	56747870	False	False
Cep44	chr8	57003642	57004142	False	True
Fbxo8	chr8	57003875	57004375	False	True
Hand2	chr8	57773768	57774268	False	False
Scrg1	chr8	57908707	57909207	False	False
Sap30	chr8	57940644	57941144	True	True
Hmgb2	chr8	57964691	57965191	False	True
Galnt7	chr8	58105815	58106315	False	False
BC030500	chr8	59364539	59365039	False	False
Galntl6	chr8	59365424	59365924	False	False
Gm10283	chr8	60955982	60956482	False	False
Aadat	chr8	60958716	60959216	False	False
Mfap3l	chr8	61085644	61086144	False	True
Hpf1	chr8	61343202	61343702	False	True
Clcn3	chr8	61436084	61436584	False	True
Nek1	chr8	61445979	61446479	False	True
Sh3rf1	chr8	61676656	61677156	False	False
Cbr4	chr8	61940519	61941019	True	True
Palld	chr8	62355453	62355953	False	True
Ddx60	chr8	62380873	62381373	False	False
Anxa10	chr8	62575900	62576400	False	False
Spock3	chr8	63403793	63404293	False	False
Sgo2b	chr8	64404940	64405440	False	False
Tll1	chr8	64658777	64659277	False	False
Cpe	chr8	65145838	65146338	False	False
Msmo1	chr8	65186576	65187076	False	False
Klhl2	chr8	65302419	65302919	False	True
Tmem192	chr8	65399587	65400087	True	False
Trim75	chr8	65440048	65440548	False	False
Trim61	chr8	65470925	65471425	False	True
Trim60	chr8	65470986	65471486	False	False
Apela	chr8	65489738	65490238	False	False
Smim31	chr8	65581965	65582465	False	False
Marchf1	chr8	66070427	66070927	False	False
Tma16	chr8	66938921	66939421	False	True
Tktl2	chr8	66964161	66964661	False	False
Npy5r	chr8	67140496	67140996	False	False
Npy1r	chr8	67149824	67150324	False	False
Naf1	chr8	67312619	67313119	False	True
Nat1	chr8	67933323	67933823	False	False
Nat2	chr8	67947260	67947760	False	False
Nat3	chr8	67976256	67976756	False	False
Psd3	chr8	68270635	68271135	False	False
Sh2d4a	chr8	68728969	68729469	False	False
Csgalnact1	chr8	69187517	69188017	False	False
Ints10	chr8	69246331	69246831	True	True
Lpl	chr8	69332957	69333457	False	False
Atp6v1b2	chr8	69541048	69541548	False	True
Slc18a1	chr8	69541624	69542124	False	False
Lzts1	chr8	69636627	69637127	False	False
Zfp930	chr8	69661440	69661940	False	False
D130040H23Rik	chr8	69723488	69723988	False	False
Gm10033	chr8	69847941	69848441	False	False
Potefam3c	chr8	69905967	69906467	False	False
Potefam3d	chr8	69975378	69975878	False	False
Zfp868	chr8	70077949	70078449	False	False
Zfp964	chr8	70106892	70107392	False	False
Zfp869	chr8	70169237	70169737	False	False
Zfp963	chr8	70202362	70202862	False	False
Gm20422	chr8	70227286	70227786	False	False
Atp13a1	chr8	70243563	70244063	True	True
Zfp866	chr8	70243578	70244078	False	False
Gmip	chr8	70266286	70266786	False	False
Lpar2	chr8	70274829	70275329	False	False
Pbx4	chr8	70284891	70285391	False	False
Cilp2	chr8	70340087	70340587	False	False
Yjefn3	chr8	70346375	70346875	True	False
Tssk6	chr8	70354584	70355084	False	True
Ndufa13	chr8	70354958	70355458	True	True
Gatad2a	chr8	70448633	70449133	True	False
Mau2	chr8	70495134	70495634	True	True
Sugp1	chr8	70495213	70495713	False	True
Tm6sf2	chr8	70525324	70525824	False	False
Hapln4	chr8	70535857	70536357	False	False
Ncan	chr8	70573273	70573773	False	False
Nr2c2ap	chr8	70583733	70584233	False	True
Rfxank	chr8	70591554	70592054	True	True
Borcs8	chr8	70591899	70592399	False	False
Mef2b	chr8	70592111	70592611	False	False
Tmem161a	chr8	70624805	70625305	False	True
Slc25a42	chr8	70664705	70665205	False	False
Armc6	chr8	70686866	70687366	True	False
Sugp2	chr8	70687017	70687517	True	True
Homer3	chr8	70735227	70735727	False	True
Ddx49	chr8	70754889	70755389	True	True
Cope	chr8	70754918	70755418	False	True
Cers1	chr8	70768187	70768687	False	False
Gdf1	chr8	70782217	70782717	False	False
Upf1	chr8	70805678	70806178	False	True
Comp	chr8	70825958	70826458	False	False
Crtc1	chr8	70891979	70892479	False	True
Klhl26	chr8	70929350	70929850	False	True
Tmem59l	chr8	70939758	70940258	False	False
Crlf1	chr8	70945558	70946058	False	False
Rex1bd	chr8	70959152	70959652	False	True
Uba52	chr8	70963201	70963701	False	False
Fkbp8	chr8	70980124	70980624	False	False
Kxd1	chr8	70980356	70980856	False	True
Ell	chr8	70992088	70992588	False	True
Isyna1	chr8	71046881	71047381	False	True
Ssbp4	chr8	71061272	71061772	True	False
Lrrc25	chr8	71069244	71069744	False	False
Gdf15	chr8	71084856	71085356	False	False
Pgpep1	chr8	71112138	71112638	False	False
Lsm4	chr8	71125648	71126148	False	False
Jund	chr8	71151349	71151849	False	False
Iqcn	chr8	71155856	71156356	False	False
Gm3336	chr8	71170942	71171442	False	False
Pde4c	chr8	71176463	71176963	False	True
Rab3a	chr8	71207078	71207578	False	False
Mpv17l2	chr8	71213342	71213842	True	False
Ifi30	chr8	71219057	71219557	False	False
Pik3r2	chr8	71229073	71229573	True	True
Mast3	chr8	71249382	71249882	False	False
Il12rb1	chr8	71260843	71261343	False	False
Arrdc2	chr8	71292114	71292614	False	True
Kcnn1	chr8	71315652	71316152	False	False
Ccdc124	chr8	71326329	71326829	True	True
Slc5a5	chr8	71345151	71345651	False	False
Rpl18a	chr8	71349806	71350306	False	False
Map1s	chr8	71358326	71358826	False	True
Haus8	chr8	71724854	71725354	False	False
Myo9b	chr8	71725108	71725608	False	False
Use1	chr8	71819336	71819836	True	True
Ocel1	chr8	71823740	71824240	False	False
Nr2f6	chr8	71833571	71834071	False	False
Ushbp1	chr8	71848184	71848684	False	False
Babam1	chr8	71849255	71849755	True	True
Ankle1	chr8	71858404	71858904	False	False
Abhd8	chr8	71916049	71916549	False	False
Mrpl34	chr8	71917353	71917853	True	True
Dda1	chr8	71921593	71922093	True	True
Ano8	chr8	71938357	71938857	False	False
Gtpbp3	chr8	71941122	71941622	False	False
Plvap	chr8	71964146	71964646	False	False
Ccdc194	chr8	71978105	71978605	False	False
Bst2	chr8	71989850	71990350	False	False
Mvb12a	chr8	71995324	71995824	False	True
Tmem221	chr8	72011265	72011765	False	False
Nxnl1	chr8	72018995	72019495	False	False
Slc27a1	chr8	72021276	72021776	False	False
Pgls	chr8	72044578	72045078	False	True
Niban3	chr8	72050042	72050542	False	True
Colgalt1	chr8	72063392	72063892	False	False
Unc13a	chr8	72124151	72124651	False	False
Jak3	chr8	72128690	72129190	False	False
Insl3	chr8	72141608	72142108	False	False
B3gnt3	chr8	72154183	72154683	False	False
Fcho1	chr8	72178110	72178610	False	True
Zfp709	chr8	72635613	72636113	False	False
Zfp882	chr8	72662202	72662702	False	False
Zfp617	chr8	72662229	72662729	False	False
Zfp961	chr8	72704685	72705185	False	False
Cyp4f18	chr8	72763220	72763720	False	False
Or2z8	chr8	72794812	72795312	False	False
Or2z9	chr8	72836771	72837271	False	False
Or1ab2	chr8	72860634	72861134	False	False
Tpm4	chr8	72883768	72884268	False	True
Rab8a	chr8	72914794	72915294	True	False
Hsh2d	chr8	72943232	72943732	False	False
Cib3	chr8	72966590	72967090	False	False
Fam32a	chr8	72973324	72973824	True	True
Ap1m1	chr8	72993612	72994112	True	True
Hmgn2-ps	chr8	73058854	73059354	False	False
Klf2	chr8	73072627	73073127	False	False
Eps15l1	chr8	73175051	73175551	False	True
Calr3	chr8	73197464	73197964	False	True
1700030K09Rik	chr8	73197526	73198026	False	False
Cherp	chr8	73228713	73229213	True	True
Slc35e1	chr8	73246208	73246708	True	True
Med26	chr8	73301864	73302364	False	True
Smim7	chr8	73324682	73325182	False	True
Tmem38a	chr8	73325667	73326167	False	False
Nwd1	chr8	73373149	73373649	False	True
Sin3b	chr8	73449666	73450166	True	True
F2rl3	chr8	73488258	73488758	False	False
Large1	chr8	74079918	74080418	False	False
Isx	chr8	75599551	75600051	False	False
Hmgxb4	chr8	75719734	75720234	True	True
Tom1	chr8	75760083	75760583	False	False
Hmox1	chr8	75819999	75820499	False	False
