TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Prss8	chr7	127929854	127930354	False	False
Prss36	chr7	127946475	127946975	False	False
Fus	chr7	127967207	127967707	True	True
Pycard	chr7	127993617	127994117	False	False
Trim72	chr7	128003699	128004199	False	False
Itgam	chr7	128062433	128062933	False	False
Gm49368	chr7	128116186	128116686	False	False
Itgax	chr7	128129297	128129797	False	False
Itgad	chr7	128173705	128174205	False	False
Cox6a2	chr7	128206137	128206637	False	False
Armc5	chr7	128237107	128237607	False	False
9130023H24Rik	chr7	128237781	128238281	False	False
Tgfb1i1	chr7	128246562	128247062	False	False
Slc5a2	chr7	128265426	128265926	False	False
BC017158	chr7	128297920	128298420	True	True
Rgs10	chr7	128417923	128418423	False	False
Tial1	chr7	128461422	128461922	True	True
Bag3	chr7	128523366	128523866	False	False
Inpp5f	chr7	128611078	128611578	False	False
Mcmbp	chr7	128740236	128740736	True	True
Sec23ip	chr7	128744693	128745193	True	True
Plpp4	chr7	129256781	129257281	False	False
Wdr11	chr7	129591613	129592113	True	True
Ate1	chr7	130519330	130519830	False	True
Nsmce4a	chr7	130572868	130573368	True	True
Tacc2	chr7	130577234	130577734	False	False
Btbd16	chr7	130773819	130774319	False	False
Plekha1	chr7	130865506	130866006	False	True
Htra1	chr7	130935953	130936453	False	False
Dmbt1	chr7	131031796	131032296	False	False
4933402N03Rik	chr7	131146064	131146564	False	False
Cdcp3	chr7	131174171	131174671	False	False
Cuzd1	chr7	131322042	131322542	False	False
Fam24b	chr7	131329266	131329766	False	False
Fam24a	chr7	131333614	131334114	False	False
2310057M21Rik	chr7	131362509	131363009	False	True
Pstk	chr7	131373872	131374372	False	False
Ikzf5	chr7	131410271	131410771	False	True
Acadsb	chr7	131410351	131410851	False	True
Hmx3	chr7	131542617	131543117	False	False
Hmx2	chr7	131548523	131549023	False	False
Bub3	chr7	131559972	131560472	True	True
Gpr26	chr7	131966210	131966710	False	False
Cpxm2	chr7	132154489	132154989	False	False
Chst15	chr7	132278375	132278875	False	False
Oat	chr7	132576148	132576648	False	False
Nkx1-2	chr7	132599387	132599887	False	False
Lhpp	chr7	132610388	132610888	False	True
Fam53b	chr7	132813636	132814136	False	False
Eef1akmt2	chr7	132852423	132852923	False	True
Abraxas2	chr7	132858975	132859475	False	True
Zranb1	chr7	132930892	132931392	False	False
Fgfr2	chr7	133123100	133123600	False	True
Ctbp2	chr7	133123117	133123617	False	False
Tex36	chr7	133601908	133602408	False	False
Edrf1	chr7	133637293	133637793	False	False
Mmp21	chr7	133679811	133680311	False	False
Uros	chr7	133709031	133709531	True	True
Bccip	chr7	133709083	133709583	False	True
Fank1	chr7	133776611	133777111	False	False
Dhx32	chr7	133782476	133782976	True	False
Adam12	chr7	134224847	134225347	False	False
D7Ertd443e	chr7	134498734	134499234	False	False
Dock1	chr7	134670437	134670937	False	False
Insyn2a	chr7	134938055	134938555	False	False
Nps	chr7	135258453	135258953	False	False
Foxi2	chr7	135410058	135410558	False	False
Clrn3	chr7	135528404	135528904	False	False
Ptpre	chr7	135537231	135537731	False	False
Mki67	chr7	135716111	135716611	False	False
Mgmt	chr7	136894364	136894864	False	False
Ebf3	chr7	137314195	137314695	False	False
9430038I01Rik	chr7	137410512	137411012	False	False
Glrx3	chr7	137437364	137437864	True	True
Tcerg1l	chr7	138397478	138397978	False	False
Mapk1ip1	chr7	138846023	138846523	False	False
Ppp2r2d	chr7	138846109	138846609	False	False
Bnip3	chr7	138909256	138909756	False	False
Jakmip3	chr7	138940480	138940980	False	False
Dpysl4	chr7	139085751	139086251	False	False
Lrrc27	chr7	139213022	139213522	False	True
Stk32c	chr7	139213057	139213557	False	True
Pwwp2b	chr7	139248232	139248732	False	False
Inpp5a	chr7	139453804	139454304	False	False
Nkx6-2	chr7	139582547	139583047	False	False
Cfap46	chr7	139683567	139684067	False	False
Adgra1	chr7	139833924	139834424	False	False
Kndc1	chr7	139894446	139894946	False	False
Utf1	chr7	139943539	139944039	False	False
Spef1l	chr7	139978473	139978973	False	False
Adam8	chr7	139992312	139992812	False	False
Zfp511	chr7	140036155	140036655	True	True
Tubgcp2	chr7	140036419	140036919	True	True
Msx3	chr7	140048839	140049339	False	False
Caly	chr7	140082298	140082798	False	False
Prap1	chr7	140093145	140093645	False	False
Fuom	chr7	140102094	140102594	False	False
Paox	chr7	140115561	140116061	False	False
Echs1	chr7	140116226	140116726	False	False
Mtg1	chr7	140137314	140137814	True	True
Sprn	chr7	140154627	140155127	False	False
Olfr522	chr7	140164514	140165014	False	False
Olfr523	chr7	140172967	140173467	False	False
Olfr524	chr7	140205714	140206214	False	False
Cd163l1	chr7	140218017	140218517	False	False
5830411N06Rik	chr7	140247034	140247534	False	False
Olfr525	chr7	140320608	140321108	False	False
Olfr527	chr7	140333767	140334267	False	False
Olfr60	chr7	140361421	140361921	False	False
Olfr530	chr7	140376081	140376581	False	False
Olfr531	chr7	140402668	140403168	False	False
Olfr532	chr7	140421389	140421889	False	False
Olfr533	chr7	140463120	140463620	False	False
Olfr535	chr7	140483966	140484466	False	False
Olfr536	chr7	140507146	140507646	False	False
Olfr538	chr7	140567636	140568136	False	False
Olfr46	chr7	140601019	140601519	False	False
Olfr61	chr7	140628727	140629227	False	False
Olfr53	chr7	140646202	140646702	False	False
Olfr539	chr7	140659680	140660180	False	False
Olfr45	chr7	140681701	140682201	False	False
Olfr541	chr7	140697017	140697517	False	False
Cyp2e1	chr7	140763489	140763989	False	False
Syce1	chr7	140787602	140788102	False	False
Zfp941	chr7	140821928	140822428	False	False
Urah	chr7	140834768	140835268	False	False
Scgb1c1	chr7	140845297	140845797	False	False
Odf3	chr7	140847573	140848073	False	False
Gm45785	chr7	140856081	140856581	False	False
Ric8a	chr7	140856707	140857207	True	True
Bet1l	chr7	140856859	140857359	False	False
Psmd13	chr7	140881718	140882218	True	True
Sirt3	chr7	140882059	140882559	True	True
Cox8b	chr7	140900196	140900696	False	False
Nlrp6	chr7	140920652	140921152	False	False
Pgghg	chr7	140941321	140941821	False	False
Ifitm5	chr7	140950041	140950541	False	False
Gm45717	chr7	140955687	140956187	False	False
Ifitm2	chr7	140955737	140956237	False	False
Ifitm1	chr7	140966971	140967471	False	False
Ifitm3	chr7	141010520	141011020	False	False
Ifitm6	chr7	141017674	141018174	False	False
Gm17387	chr7	141028881	141029381	False	False
B4galnt4	chr7	141060854	141061354	False	False
Pkp3	chr7	141077968	141078468	False	True
Sigirr	chr7	141100322	141100822	False	False
Ano9	chr7	141117556	141118056	False	False
Ptdss2	chr7	141122132	141122632	True	True
Rnh1	chr7	141172607	141173107	False	True
Hras	chr7	141193710	141194210	False	False
Lrrc56	chr7	141193907	141194407	False	False
Lmntd2	chr7	141213827	141214327	False	False
Rassf7	chr7	141215610	141216110	False	False
Phrf1	chr7	141254664	141255164	False	True
Irf7	chr7	141266171	141266671	False	False
Cdhr5	chr7	141276536	141277036	False	False
Sct	chr7	141278883	141279383	False	False
Drd4	chr7	141291756	141292256	False	False
Deaf1	chr7	141327422	141327922	True	True
Tmem80	chr7	141327638	141328138	True	False
Eps8l2	chr7	141338630	141339130	False	False
Taldo1	chr7	141391949	141392449	False	False
Gatd1	chr7	141413886	141414386	True	True
Cend1	chr7	141429241	141429741	False	False
Slc25a22	chr7	141437642	141438142	False	False
Pidd1	chr7	141443775	141444275	False	False
Rplp2	chr7	141447120	141447620	True	True
Pnpla2	chr7	141454969	141455469	False	False
Cracr2b	chr7	141460844	141461344	False	False
Cd151	chr7	141467143	141467643	False	False
Polr2l	chr7	141474882	141475382	False	True
Tspan4	chr7	141474990	141475490	False	True
Chid1	chr7	141539566	141540066	True	True
Ap2a2	chr7	141561923	141562423	True	False
Muc6	chr7	141655069	141655569	False	False
Muc2	chr7	141744362	141744862	False	False
Muc5ac	chr7	141788722	141789222	False	False
Muc5b	chr7	141838820	141839320	False	False
Tollip	chr7	141918257	141918757	True	True
Brsk2	chr7	141949501	141950001	False	False
Mob2	chr7	142060815	142061315	False	False
Dusp8	chr7	142095022	142095522	False	False
Gm45618	chr7	142120479	142120979	False	False
Gm39115	chr7	142135784	142136284	False	False
Gm45337	chr7	142144357	142144857	False	False
Gm29735	chr7	142156863	142157363	False	False
Gm4553	chr7	142165489	142165989	False	False
Krtap5-2	chr7	142175755	142176255	False	False
Gm10153	chr7	142190139	142190639	False	False
Krtap5-3	chr7	142201114	142201614	False	False
Gm7579	chr7	142211609	142212109	False	False
Krtap5-5	chr7	142229721	142230221	False	False
Gm40460	chr7	142240828	142241328	False	False
Gm4559	chr7	142274113	142274613	False	False
Krtap5-1	chr7	142296868	142297368	False	False
Krtap5-4	chr7	142303299	142303799	False	False
Ifitm10	chr7	142372191	142372691	False	False
Gm49369	chr7	142382417	142382917	False	False
Ctsd	chr7	142387788	142388288	False	False
Syt8	chr7	142434727	142435227	False	False
Tnni2	chr7	142441558	142442058	False	False
Lsp1	chr7	142460559	142461059	False	True
Tnnt3	chr7	142498586	142499086	False	False
Prr33	chr7	142506521	142507021	False	False
Mrpl23	chr7	142532436	142532936	False	True
Igf2	chr7	142666566	142667066	False	False
Gm49394	chr7	142669692	142670192	False	False
Ins2	chr7	142743131	142743631	False	False
Th	chr7	142930878	142931378	False	False
Ascl2	chr7	142969014	142969514	False	False
Tspan32	chr7	143004796	143005296	False	False
Cd81	chr7	143052489	143052989	False	False
Tssc4	chr7	143068999	143069499	True	True
Trpm5	chr7	143094392	143094892	False	False
Kcnq1	chr7	143107004	143107504	False	False
Cdkn1c	chr7	143460800	143461300	False	False
Slc22a18	chr7	143473486	143473986	False	True
Phlda2	chr7	143502291	143502791	False	False
Nap1l4	chr7	143548856	143549356	True	True
Cars	chr7	143599781	143600281	True	True
Tnfrsf26	chr7	143628472	143628972	False	False
Tnfrsf22	chr7	143649411	143649911	False	False
Tnfrsf23	chr7	143685622	143686122	False	False
Osbpl5	chr7	143741713	143742213	False	False
Mrgprg	chr7	143766743	143767243	False	False
Mrgpre	chr7	143784250	143784750	False	False
Nadsyn1	chr7	143822591	143823091	True	False
Dhcr7	chr7	143829376	143829876	False	False
Acte1	chr7	143866621	143867121	False	False
Shank2	chr7	144001678	144002178	False	False
Cttn	chr7	144470759	144471259	False	True
Ppfia1	chr7	144553479	144553979	False	False
Fadd	chr7	144582213	144582713	True	True
Ano1	chr7	144738316	144738816	False	False
Fgf3	chr7	144838345	144838845	False	False
Fgf4	chr7	144847117	144847617	False	False
Fgf15	chr7	144896281	144896781	False	False
LTO1	chr7	144914850	144915350	True	True
Ccnd1	chr7	144939619	144940119	False	False
Smim38	chr7	145207830	145208330	False	False
Tpcn2	chr7	145283681	145284181	False	False
Mrgprf	chr7	145300649	145301149	False	False
Mrgprd	chr7	145314585	145315085	False	False
Insr	chr8	3279367	3279867	False	False
Arhgef18	chr8	3353187	3353687	False	True
Pex11g	chr8	3467430	3467930	False	True
Tex45	chr8	3470612	3471112	False	False
Zfp358	chr8	3492888	3493388	False	False
Mcoln1	chr8	3500207	3500707	False	True
Pnpla6	chr8	3515134	3515634	True	True
Rps23rg1	chr8	3579480	3579980	False	False
Camsap3	chr8	3587043	3587543	False	False
Xab2	chr8	3621055	3621555	True	True
Pet100	chr8	3621347	3621847	False	True
Pcp2	chr8	3625295	3625795	False	False
Stxbp2	chr8	3630705	3631205	False	True
Retn	chr8	3655520	3656020	False	False
Mcemp1	chr8	3665504	3666004	False	False
Fcor	chr8	3672112	3672612	False	False
Trappc5	chr8	3676049	3676549	False	True
Fcer2a	chr8	3693925	3694425	False	True
Clec4g	chr8	3717303	3717803	False	False
Cd209a	chr8	3748734	3749234	False	False
Cd209e	chr8	3854059	3854559	False	False
Cd209d	chr8	3878305	3878805	False	False
Cd209b	chr8	3926594	3927094	False	False
Cd209c	chr8	3954496	3954996	False	False
Cd209f	chr8	4105585	4106085	False	False
Cd209g	chr8	4133848	4134348	False	False
Evi5l	chr8	4166324	4166824	False	False
Prr36	chr8	4217062	4217562	False	False
Lrrc8e	chr8	4226577	4227077	False	False
Map2k7	chr8	4238490	4238990	True	True
Gm49320	chr8	4238615	4239115	False	False
Tgfbr3l	chr8	4247964	4248464	False	True
Snapc2	chr8	4252830	4253330	False	True
Ctxn1	chr8	4259024	4259524	False	False
Timm44	chr8	4275663	4276163	True	False
Ccl25	chr8	4324960	4325460	False	False
Elavl1	chr8	4325163	4325663	False	True
Cers4	chr8	4492949	4493449	False	False
Zfp958	chr8	4612917	4613417	False	False
Shcbp1	chr8	4779304	4779804	False	True
Slc10a2	chr8	5105101	5105601	False	False
Efnb2	chr8	8660992	8661492	False	False
Arglu1	chr8	8690271	8690771	False	True
Fam155a	chr8	9770911	9771411	False	False
Gm10217	chr8	9864001	9864501	False	False
Lig4	chr8	9976049	9976549	False	True
Abhd13	chr8	9977457	9977957	False	True
Tnfsf13b	chr8	10006383	10006883	False	True
Myo16	chr8	10153718	10154218	False	True
Irs2	chr8	11008208	11008708	False	False
Col4a2	chr8	11312555	11313055	False	False
Col4a1	chr8	11312576	11313076	False	False
Rab20	chr8	11478460	11478960	False	False
Naxd	chr8	11497317	11497817	False	True
Cars2	chr8	11550533	11551033	False	False
Ing1	chr8	11555321	11555821	False	True
Ankrd10	chr8	11635507	11636007	False	False
1700016D06Rik	chr8	11700813	11701313	False	False
Arhgef7	chr8	11727855	11728355	False	True
Tex29	chr8	11840224	11840724	False	False
A230072I06Rik	chr8	12278569	12279069	False	False
Sox1	chr8	12395045	12395545	False	False
Spaca7	chr8	12572779	12573279	False	False
Tubgcp3	chr8	12671998	12672498	False	True
Atp11a	chr8	12756764	12757264	False	False
Mcf2l	chr8	12873577	12874077	False	False
F7	chr8	13025784	13026284	False	False
F10	chr8	13037058	13037558	False	False
Proz	chr8	13060715	13061215	False	False
Pcid2	chr8	13105209	13105709	True	True
Cul4a	chr8	13105371	13105871	True	True
Lamp1	chr8	13158911	13159411	True	True
Grtp1	chr8	13200337	13200837	False	False
Adprhl1	chr8	13253912	13254412	False	False
Dcun1d2	chr8	13287881	13288381	False	True
Tmco3	chr8	13287961	13288461	True	False
Tfdp1	chr8	13338501	13339001	False	False
Atp4b	chr8	13396575	13397075	False	False
Grk1	chr8	13404831	13405331	False	False
Tmem255b	chr8	13434939	13435439	False	False
Gas6	chr8	13494240	13494740	False	False
1700029H14Rik	chr8	13562211	13562711	False	False
Rasa3	chr8	13677353	13677853	False	True
Cfap97d2	chr8	13705717	13706217	False	False
Cdc16	chr8	13757426	13757926	True	True
Upf3a	chr8	13785365	13785865	False	True
AF366264	chr8	13838139	13838639	False	False
Champ1	chr8	13869391	13869891	True	True
Coprs	chr8	13890018	13890518	False	False
Fbxo25	chr8	13907553	13908053	False	True
Tdrp	chr8	13974527	13975027	False	False
Erich1	chr8	14090051	14090551	False	False
Dlgap2	chr8	14095625	14096125	False	False
Cln8	chr8	14887861	14888361	False	False
Arhgef10	chr8	14945051	14945551	False	False
Kbtbd11	chr8	15010775	15011275	False	False
BB014433	chr8	15045819	15046319	False	False
Myom2	chr8	15057403	15057903	False	False
Csmd1	chr8	17535031	17535531	False	False
Mcph1	chr8	18632342	18632842	False	True
Angpt2	chr8	18741312	18741812	False	False
Agpat5	chr8	18846027	18846527	False	True
Xkr5	chr8	18950725	18951225	False	False
Defb40	chr8	18978006	18978506	False	False
Defb37	chr8	18990805	18991305	False	False
Defb38	chr8	19026316	19026816	False	False
Defb39	chr8	19064560	19065060	False	False
Defb12	chr8	19114589	19115089	False	False
Defb34	chr8	19123502	19124002	False	False
Spag11b	chr8	19140509	19141009	False	False
Gm45826	chr8	19140528	19141028	False	False
Spag11a	chr8	19157636	19158136	False	False
Defb14	chr8	19194107	19194607	False	False
Defb4	chr8	19198456	19198956	False	False
Defb6	chr8	19225228	19225728	False	False
Defb46	chr8	19239666	19240166	False	False
Defb5	chr8	19247330	19247830	False	False
Defb3	chr8	19293110	19293610	False	False
Defb8	chr8	19447356	19447856	False	False
Defb7	chr8	19494847	19495347	False	False
4930467E23Rik	chr8	19729326	19729826	False	False
Gm31371	chr8	19903142	19903642	False	False
Gm15319	chr8	20362960	20363460	False	False
Gm21119	chr8	20614669	20615169	False	False
Defb33	chr8	20892419	20892919	False	False
Gm15056	chr8	20902377	20902877	False	False
Gm6040	chr8	20921821	20922321	False	False
AY761185	chr8	20944460	20944960	False	False
Defa21	chr8	21025295	21025795	False	False
Defa23	chr8	21054797	21055297	False	False
Defa35	chr8	21064788	21065288	False	False
Defa25	chr8	21084192	21084692	False	False
Defa38	chr8	21095800	21096300	False	False
Defa30	chr8	21134392	21134892	False	False
Defa22	chr8	21162027	21162527	False	False
Defa31	chr8	21191364	21191864	False	False
Defa41	chr8	21201311	21201811	False	False
Defa40	chr8	21249504	21250004	False	False
Defa3	chr8	21287159	21287659	False	False
Defa5	chr8	21297189	21297689	False	False
Defa27	chr8	21315296	21315796	False	False
Defa29	chr8	21326770	21327270	False	False
Defa2	chr8	21378265	21378765	False	False
Defa33	chr8	21391561	21392061	False	False
Defa36	chr8	21427161	21427661	False	False
Defa42	chr8	21456310	21456810	False	False
Defa20	chr8	21509008	21509508	False	False
Defa32	chr8	21528782	21529282	False	False
Defa37	chr8	21565136	21565636	False	False
Defa28	chr8	21582756	21583256	False	False
Defa43	chr8	21594258	21594758	False	False
Defa26	chr8	21617933	21618433	False	False
Defa17	chr8	21655530	21656030	False	False
Defa34	chr8	21665547	21666047	False	False
Defa39	chr8	21703395	21703895	False	False
Defa24	chr8	21734244	21734744	False	False
Defb1	chr8	21776349	21776849	False	False
Defb50	chr8	21823289	21823789	False	False
Defb2	chr8	21839676	21840176	False	False
Defb10	chr8	21858651	21859151	False	False
Defb9	chr8	21885171	21885671	False	False
Defb11	chr8	21906162	21906662	False	False
Defb15	chr8	21932460	21932960	False	False
Defb35	chr8	21938102	21938602	False	False
Defb13	chr8	21946512	21947012	False	False
Fam90a1a	chr8	21958464	21958964	False	False
Ccdc70	chr8	21969525	21970025	False	False
Atp7b	chr8	22060055	22060555	False	False
Alg11	chr8	22060471	22060971	False	True
Nek5	chr8	22124803	22125303	False	False
Nek3	chr8	22166185	22166685	False	True
Ckap2	chr8	22185569	22186069	False	True
Vps36	chr8	22192559	22193059	True	True
Thsd1	chr8	22227063	22227563	False	False
Tpte	chr8	22283191	22283691	False	False
Slc25a15	chr8	22398347	22398847	False	True
Mrps31	chr8	22411111	22411611	True	True
Slc20a2	chr8	22476538	22477038	False	True
Smim19	chr8	22476632	22477132	False	True
Vdac3	chr8	22593508	22594008	False	True
Dkk4	chr8	22623793	22624293	False	False
Polb	chr8	22653168	22653668	False	True
Ikbkb	chr8	22706328	22706828	True	True
Plat	chr8	22757497	22757997	False	False
Ap3m2	chr8	22805372	22805872	False	False
Kat6a	chr8	22859285	22859785	False	True
Ank1	chr8	22974632	22975132	False	True
Nkx6-3	chr8	23153019	23153519	False	False
Gpat4	chr8	23208096	23208596	False	True
Gins4	chr8	23237409	23237909	False	False
Golga7	chr8	23256824	23257324	True	False
Sfrp1	chr8	23411252	23411752	False	False
Zmat4	chr8	23669408	23669908	False	False
Tcim	chr8	24438734	24439234	False	False
Ido2	chr8	24576083	24576583	False	False
Ido1	chr8	24596759	24597259	False	False
Adam18	chr8	24628004	24628504	False	False
Adam3	chr8	24725602	24726102	False	False
Adam5	chr8	24823816	24824316	False	False
Adam32	chr8	24948554	24949054	False	False
Adam9	chr8	25016677	25017177	False	False
Tm2d2	chr8	25016961	25017461	True	True
Htra4	chr8	25038712	25039212	False	False
Plekha2	chr8	25102126	25102626	False	False
Tacc1	chr8	25256319	25256819	False	True
Fgfr1	chr8	25518509	25519009	False	False
Letm2	chr8	25597263	25597763	False	False
Nsd3	chr8	25602034	25602534	False	False
Plpp5	chr8	25719787	25720287	False	False
Ddhd2	chr8	25754030	25754530	True	True
Bag4	chr8	25785037	25785537	True	True
Lsm1	chr8	25785038	25785538	True	False
Star	chr8	25808224	25808724	False	False
Ash2l	chr8	25847444	25847944	False	True
Kcnu1	chr8	25911430	25911930	False	False
Hgsnat	chr8	25976503	25977003	True	False
Pomk	chr8	25993883	25994383	False	False
Fnta	chr8	26015400	26015900	True	True
Hook3	chr8	26118974	26119474	False	True
Rnf170	chr8	26119125	26119625	True	True
Gm45692	chr8	26119284	26119784	False	False
Thap1	chr8	26157891	26158391	False	True
Zfp703	chr8	26977104	26977604	False	False
Erlin2	chr8	27023549	27024049	True	True
Plpbp	chr8	27042305	27042805	False	True
Adgra2	chr8	27085333	27085833	False	False
Brf2	chr8	27128430	27128930	False	True
Rab11fip1	chr8	27174396	27174896	False	True
Got1l1	chr8	27223578	27224078	False	False
Adrb3	chr8	27250366	27250866	False	False
Eif4ebp1	chr8	27260079	27260579	False	False
Tex24	chr8	27344144	27344644	False	False
Chrnb3	chr8	27368461	27368961	False	False
Chrna6	chr8	27413694	27414194	False	True
Gm45861	chr8	27446850	27447350	False	False
Poteg	chr8	27447420	27447920	False	False
Unc5d	chr8	29219386	29219886	False	False
Dusp26	chr8	31089221	31089721	False	False
Rnf122	chr8	31111570	31112070	False	False
Tti2	chr8	31150077	31150577	False	True
Mak16	chr8	31168514	31169014	False	True
Fut10	chr8	31201019	31201519	False	False
AC132407.1	chr8	31918508	31919008	False	False
Nrg1	chr8	32884547	32885047	False	False
Wrn	chr8	33385222	33385722	False	False
Purg	chr8	33386075	33386575	False	True
Tex15	chr8	33517074	33517574	False	False
Ppp2cb	chr8	33599375	33599875	False	True
Ubxn8	chr8	33641717	33642217	False	True
Gsr	chr8	33652988	33653488	False	False
Gtf2e2	chr8	33731583	33732083	True	False
Smim18	chr8	33747520	33748020	False	True
Rbpms	chr8	33929613	33930113	False	False
Dctn6	chr8	34108546	34109046	False	True
Gm10131	chr8	34111487	34111987	False	False
Mboat4	chr8	34114780	34115280	False	False
Leprotl1	chr8	34146783	34147283	False	True
Saraf	chr8	34154326	34154826	False	True
Dusp4	chr8	34807047	34807547	False	False
Tnks	chr8	34965440	34965940	True	True
Ppp1r3b	chr8	35375491	35375991	False	False
Eri1	chr8	35495283	35495783	False	True
Mfhas1	chr8	35587548	35588048	False	False
Gm19410	chr8	35765540	35766040	False	False
Cldn23	chr8	35826309	35826809	False	True
Prag1	chr8	36094578	36095078	False	False
Lonrf1	chr8	36249266	36249766	False	False
Trmt9b	chr8	36457324	36457824	False	False
Dlc1	chr8	36952192	36952692	False	True
AI429214	chr8	36993354	36993854	False	False
Sgcz	chr8	38661258	38661758	False	False
Tusc3	chr8	39005595	39006095	False	False
Msr1	chr8	39642370	39642870	False	False
Micu3	chr8	40307208	40307708	False	False
Fgf20	chr8	40308081	40308581	False	False
Zdhhc2	chr8	40423571	40424071	False	False
Vps37a	chr8	40511533	40512033	True	True
Cnot7	chr8	40515597	40516097	True	True
Mtmr7	chr8	40634539	40635039	False	False
Adam24	chr8	40674827	40675327	False	False
Adam25	chr8	40751958	40752458	False	False
Adam20	chr8	40793023	40793523	False	False
Adam39	chr8	40822740	40823240	False	False
Slc7a2	chr8	40862162	40862662	False	False
Pdgfrl	chr8	40925983	40926483	False	False
Mtus1	chr8	41114417	41114917	False	True
Fgl1	chr8	41214906	41215406	False	False
Pcm1	chr8	41239523	41240023	False	True
Asah1	chr8	41374523	41375023	False	False
Frg1	chr8	41416824	41417324	False	True
Triml1	chr8	43141236	43141736	False	False
Triml2	chr8	43180291	43180791	False	False
Zfp42	chr8	43306730	43307230	False	False
Adam26b	chr8	43527856	43528356	False	False
Adam26a	chr8	43576457	43576957	False	False
Adam34l	chr8	43627026	43627526	False	False
Adam34	chr8	43709799	43710299	False	False
Fat1	chr8	44935197	44935697	False	False
Mtnr1a	chr8	45068887	45069387	False	False
F11	chr8	45261781	45262281	False	False
Klkb1	chr8	45294609	45295109	False	False
Gm45753	chr8	45308216	45308716	False	False
Cyp4v3	chr8	45332966	45333466	False	True
Fam149a	chr8	45358615	45359115	False	False
Tlr3	chr8	45410369	45410869	False	False
Sorbs2	chr8	45507558	45508058	False	False
Pdlim3	chr8	45885211	45885711	False	False
Ccdc110	chr8	45934369	45934869	False	False
1700029J07Rik	chr8	45975190	45975690	False	False
Ufsp2	chr8	45975278	45975778	True	False
Lrp2bp	chr8	45999053	45999553	False	False
Ankrd37	chr8	46005457	46005957	False	True
Snx25	chr8	46151909	46152409	False	True
Cfap97	chr8	46163485	46163985	False	True
Slc25a4	chr8	46211034	46211534	False	True
Helt	chr8	46294421	46294921	False	False
Acsl1	chr8	46470787	46471287	False	False
Cenpu	chr8	46551778	46552278	False	True
Primpol	chr8	46616950	46617450	False	False
Casp3	chr8	46617041	46617541	False	False
Irf2	chr8	46739482	46739982	False	False
Enpp6	chr8	46986704	46987204	False	True
Stox2	chr8	47413587	47414087	False	False
Trappc11	chr8	47533217	47533717	True	True
Rwdd4a	chr8	47533414	47533914	True	False
Ing2	chr8	47673439	47673939	False	True
Cdkn2aip	chr8	47713682	47714182	False	True
Cldn24	chr8	47821893	47822393	False	False
Cldn22	chr8	47824232	47824732	False	False
Wwc2	chr8	47990301	47990801	False	True
Dctd	chr8	48109961	48110461	True	False
Tenm3	chr8	48674440	48674940	False	False
Aga	chr8	53511548	53512048	False	True
Neil3	chr8	53638428	53638928	False	True
Vegfc	chr8	54077356	54077856	False	False
Asb5	chr8	54529330	54529830	False	False
Spcs3	chr8	54529748	54530248	True	True
Spata4	chr8	54600531	54601031	False	True
Wdr17	chr8	54886900	54887400	False	True
Gpm6a	chr8	54954593	54955093	False	False
Adam29	chr8	55906698	55907198	False	False
Glra3	chr8	55940259	55940759	False	False
Hpgd	chr8	56294335	56294835	False	False
Cep44	chr8	56550607	56551107	False	True
Fbxo8	chr8	56550840	56551340	False	True
Hand2	chr8	57320733	57321233	False	False
Scrg1	chr8	57455673	57456173	False	False
Sap30	chr8	57487610	57488110	True	True
Hmgb2	chr8	57511657	57512157	False	True
Galnt7	chr8	57652781	57653281	False	False
BC030500	chr8	58911505	58912005	False	False
Galntl6	chr8	58912390	58912890	False	False
Gm10283	chr8	60502948	60503448	False	False
Aadat	chr8	60505682	60506182	False	False
Mfap3l	chr8	60632610	60633110	False	True
Hpf1	chr8	60890168	60890668	False	True
Clcn3	chr8	60983050	60983550	False	True
Nek1	chr8	60992945	60993445	False	True
Sh3rf1	chr8	61223622	61224122	False	False
Cbr4	chr8	61487485	61487985	True	True
Palld	chr8	61902419	61902919	False	True
Ddx60	chr8	61927839	61928339	False	False
Anxa10	chr8	62122866	62123366	False	False
Spock3	chr8	62950759	62951259	False	False
Sgo2b	chr8	63951998	63952498	False	False
Tll1	chr8	64205743	64206243	False	False
Cpe	chr8	64692804	64693304	False	False
Msmo1	chr8	64733542	64734042	False	False
Klhl2	chr8	64849767	64850267	False	True
Tmem192	chr8	64946935	64947435	True	False
Trim75	chr8	64987396	64987896	False	False
Trim61	chr8	65018273	65018773	False	True
Trim60	chr8	65018334	65018834	False	False
Apela	chr8	65037086	65037586	False	False
Gm10663	chr8	65074783	65075283	False	False
Smim31	chr8	65129313	65129813	False	False
Marchf1	chr8	65617775	65618275	False	False
Tma16	chr8	66486269	66486769	False	True
Tktl2	chr8	66511509	66512009	False	False
Npy5r	chr8	66687844	66688344	False	False
Npy1r	chr8	66697172	66697672	False	False
Naf1	chr8	66859967	66860467	False	True
Nat1	chr8	67480671	67481171	False	False
Nat2	chr8	67494608	67495108	False	False
Nat3	chr8	67523604	67524104	False	False
Psd3	chr8	67817983	67818483	False	False
Sh2d4a	chr8	68276317	68276817	False	False
Csgalnact1	chr8	68734865	68735365	False	False
Ints10	chr8	68793679	68794179	True	True
Lpl	chr8	68880305	68880805	False	False
Atp6v1b2	chr8	69088396	69088896	False	True
Slc18a1	chr8	69088972	69089472	False	False
